,sexo_F,sexo_M,posse_de_veiculo_N,posse_de_veiculo_Y,posse_de_imovel_N,posse_de_imovel_Y,possui_fone_comercial_0,possui_fone_comercial_1,possui_fone_0,possui_fone_1,possui_email_0,possui_email_1,mau_False,mau_True,possui_celular_1
13469,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13473,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
13474,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
13476,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13478,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13479,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
13480,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13482,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
13483,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
13485,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13488,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13489,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13490,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
13491,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13495,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
13498,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
13499,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13500,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
13505,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
13506,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
13508,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13517,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13518,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
13520,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
13521,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13522,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13523,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13524,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13528,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
13530,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
13531,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
13532,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
13533,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13536,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
13538,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13549,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
13551,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
13552,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
13553,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13554,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13555,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13556,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13558,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13559,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13566,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
13571,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13573,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
13574,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
13577,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
13580,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
13582,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13587,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
13589,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
13590,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
13591,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13593,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13596,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
13597,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
13598,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13604,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13609,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
13612,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13614,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
13615,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13616,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
13617,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13619,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13623,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13624,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13625,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13626,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13630,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13631,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13633,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13634,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13640,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13643,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13644,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13645,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13650,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13651,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13653,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13655,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13656,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13658,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
13660,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13661,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
13665,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13666,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13667,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13675,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13676,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13677,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13679,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
13681,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
13682,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
13683,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13687,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
13688,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13689,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
13690,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13693,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13698,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1
13700,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13703,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
13706,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13710,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13711,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1
13713,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
13719,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13721,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
13724,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
13725,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13727,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13728,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13733,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13736,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13741,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13743,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13745,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13747,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13751,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13753,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13755,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13757,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13760,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13763,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
13764,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13765,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13766,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
13772,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13773,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
13775,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1
13780,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13783,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
13785,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13786,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13789,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
13791,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
13795,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
13798,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
13800,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
13802,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
13804,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13809,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13810,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13812,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13813,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13819,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13822,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
13823,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13826,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
13827,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1
13828,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13830,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13834,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13835,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13836,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
13839,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
13841,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
13842,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
13845,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13853,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13856,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13862,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
13864,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
13865,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1
13870,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
13872,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13873,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
13875,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13881,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
13882,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13884,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13886,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
13887,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1
13889,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
13890,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13899,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13902,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
13905,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
13909,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
13911,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13914,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
13919,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13921,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
13926,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
13932,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
13933,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
13934,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1
13936,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
13938,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13939,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1
13940,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
13944,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
13947,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13949,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13950,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
13953,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
13954,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13956,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
13961,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
13964,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13965,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
13966,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
13967,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1
13968,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
13971,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13974,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
13977,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
13979,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
13983,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
13984,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
13985,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
13989,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
13995,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
13996,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
13999,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
14000,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
14002,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14007,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
14008,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14009,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14010,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
14012,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
14013,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
14016,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
14029,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14030,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
14032,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
14036,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14039,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
14040,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
14041,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1
14042,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
14043,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14045,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
14048,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14049,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
14050,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
14051,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14052,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
14063,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14065,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
14067,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
14070,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14071,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14072,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14073,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
14079,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
14080,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
14081,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14084,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
14086,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14090,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14095,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1
14096,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14097,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
14099,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
14106,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
14110,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
14115,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14116,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
14117,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14118,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
14119,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
14120,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14124,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
14125,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
14128,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14131,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14132,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
14134,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
14135,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14136,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14138,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14139,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14140,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14142,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14145,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14146,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
14147,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
14152,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14155,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
14161,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
14162,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
14164,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14165,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14168,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
14170,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
14171,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14172,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
14182,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
14186,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14188,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
14189,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14192,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
14193,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
14194,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
14195,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
14197,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
14205,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14209,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
14216,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
14221,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14222,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14223,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14227,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
14229,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14232,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
14239,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14240,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14241,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
14244,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
14245,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14247,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
14253,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
14254,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14256,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14258,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
14266,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14267,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1
14270,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14276,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
14277,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14278,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
14279,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14280,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14281,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
14284,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14289,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14290,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
14291,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
14293,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14298,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
14299,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14305,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14306,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
14308,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14310,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14312,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
14313,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14319,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14323,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
14329,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14331,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14334,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14335,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14336,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14343,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
14344,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14348,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14349,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
14355,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
14359,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14363,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
14366,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
14371,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14375,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
14376,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
14378,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
14382,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14384,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
14385,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14387,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
14389,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14392,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14393,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14398,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14399,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14401,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
14403,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14404,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
14406,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
14409,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14410,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
14416,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
14417,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
14421,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14425,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14426,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
14428,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
14429,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
14434,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
14441,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14450,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
14452,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14462,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
14464,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14465,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14466,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14470,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
14471,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
14474,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
14477,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14486,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
14489,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14491,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
14492,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
14493,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14494,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
14496,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
14499,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14501,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14502,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14507,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
14508,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14509,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14513,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14514,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14516,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
14521,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14523,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
14524,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14525,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14526,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14528,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
14529,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
14530,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
14531,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
